logTeff,logg,F218W,F225W,F275W,F336W,F390W,F438W,F475W,F555W,F606W,F625W,F775W,F814W,F105W,F110W,F125W,F140W,F160W,F218W_Av0.5,F225W_Av0.5,F275W_Av0.5,F336W_Av0.5,F390W_Av0.5,F438W_Av0.5,F475W_Av0.5,F555W_Av0.5,F606W_Av0.5,F625W_Av0.5,F775W_Av0.5,F814W_Av0.5,F105W_Av0.5,F110W_Av0.5,F125W_Av0.5,F140W_Av0.5,F160W_Av0.5,F218W_Av1,F225W_Av1,F275W_Av1,F336W_Av1,F390W_Av1,F438W_Av1,F475W_Av1,F555W_Av1,F606W_Av1,F625W_Av1,F775W_Av1,F814W_Av1,F105W_Av1,F110W_Av1,F125W_Av1,F140W_Av1,F160W_Av1,F218W_Av2,F225W_Av2,F275W_Av2,F336W_Av2,F390W_Av2,F438W_Av2,F475W_Av2,F555W_Av2,F606W_Av2,F625W_Av2,F775W_Av2,F814W_Av2,F105W_Av2,F110W_Av2,F125W_Av2,F140W_Av2,F160W_Av2,F218W_Av5,F225W_Av5,F275W_Av5,F336W_Av5,F390W_Av5,F438W_Av5,F475W_Av5,F555W_Av5,F606W_Av5,F625W_Av5,F775W_Av5,F814W_Av5,F105W_Av5,F110W_Av5,F125W_Av5,F140W_Av5,F160W_Av5,F218W_Av10,F225W_Av10,F275W_Av10,F336W_Av10,F390W_Av10,F438W_Av10,F475W_Av10,F555W_Av10,F606W_Av10,F625W_Av10,F775W_Av10,F814W_Av10,F105W_Av10,F110W_Av10,F125W_Av10,F140W_Av10,F160W_Av10,F218W_Av20,F225W_Av20,F275W_Av20,F336W_Av20,F390W_Av20,F438W_Av20,F475W_Av20,F555W_Av20,F606W_Av20,F625W_Av20,F775W_Av20,F814W_Av20,F105W_Av20,F110W_Av20,F125W_Av20,F140W_Av20,F160W_Av20
4.02,1.0,0.057103556,0.07530891,0.117754996,0.076157264,-0.24817866,-0.47209248,-0.46782067,-0.46294728,-0.43546528,-0.4267203,-0.40860862,-0.40437618,-0.4711228,-0.4701078,-0.476796,-0.46542385,-0.4530233,-1.4131887,-1.2401619,-0.9062354,-0.75866795,-0.96848434,-1.1431594,-1.0760163,-1.0017536,-0.91359925,-0.8621985,-0.74076974,-0.7126612,-0.6623976,-0.6437362,-0.6216349,-0.58805436,-0.55565983,-2.8662846,-2.5208013,-1.9232733,-1.5923122,-1.687306,-1.8135628,-1.6806557,-1.5364994,-1.3877248,-1.2964846,-1.0720447,-1.0190146,-0.8531095,-0.8162545,-0.7662335,-0.7104491,-0.6582208,-5.699269,-4.9810843,-3.9379857,-3.2560177,-3.1206706,-3.1523774,-2.8792737,-2.5938008,-2.3242338,-2.161499,-1.7319036,-1.6258254,-1.2328525,-1.1579932,-1.0547111,-0.9545325,-0.86311877,-12.490654,-11.464379,-9.83294,-8.217596,-7.389487,-7.1529155,-6.392391,-5.6706085,-5.0471807,-4.728654,-3.6895075,-3.3980684,-2.3588398,-2.157618,-1.9144222,-1.6811665,-1.4760551,-16.892475,-15.716751,-16.807205,-16.330025,-14.416789,-13.768044,-12.011039,-10.520726,-9.358329,-8.920707,-6.8780603,-6.195004,-4.19334,-3.7456396,-3.3285594,-2.8738263,-2.4918988,-21.817184,-20.56299,-21.729216,-25.48272,-27.711792,-25.998014,-22.688803,-19.511126,-17.508247,-17.048147,-13.000004,-11.33614,-7.725401,-6.6960807,-6.091045,-5.194131,-4.502752
4.02,1.5,0.057103556,0.07530891,0.117754996,0.076157264,-0.24817866,-0.47209248,-0.46782067,-0.46294728,-0.43546528,-0.4267203,-0.40860862,-0.40437618,-0.4711228,-0.4701078,-0.476796,-0.46542385,-0.4530233,-1.4131887,-1.2401619,-0.9062354,-0.75866795,-0.96848434,-1.1431594,-1.0760163,-1.0017536,-0.91359925,-0.8621985,-0.74076974,-0.7126612,-0.6623976,-0.6437362,-0.6216349,-0.58805436,-0.55565983,-2.8662846,-2.5208013,-1.9232733,-1.5923122,-1.687306,-1.8135628,-1.6806557,-1.5364994,-1.3877248,-1.2964846,-1.0720447,-1.0190146,-0.8531095,-0.8162545,-0.7662335,-0.7104491,-0.6582208,-5.699269,-4.9810843,-3.9379857,-3.2560177,-3.1206706,-3.1523774,-2.8792737,-2.5938008,-2.3242338,-2.161499,-1.7319036,-1.6258254,-1.2328525,-1.1579932,-1.0547111,-0.9545325,-0.86311877,-12.490654,-11.464379,-9.83294,-8.217596,-7.389487,-7.1529155,-6.392391,-5.6706085,-5.0471807,-4.728654,-3.6895075,-3.3980684,-2.3588398,-2.157618,-1.9144222,-1.6811665,-1.4760551,-16.892475,-15.716751,-16.807205,-16.330025,-14.416789,-13.768044,-12.011039,-10.520726,-9.358329,-8.920707,-6.8780603,-6.195004,-4.19334,-3.7456396,-3.3285594,-2.8738263,-2.4918988,-21.817184,-20.56299,-21.729216,-25.48272,-27.711792,-25.998014,-22.688803,-19.511126,-17.508247,-17.048147,-13.000004,-11.33614,-7.725401,-6.6960807,-6.091045,-5.194131,-4.502752
4.02,2.0,-0.051124763,-0.04376351,-0.020940527,-0.06066043,-0.19249499,-0.3924493,-0.40749586,-0.42254925,-0.4105705,-0.41291404,-0.4153265,-0.4028883,-0.4524813,-0.45642915,-0.47167236,-0.4623247,-0.4485079,-1.5214106,-1.3612132,-1.0453222,-0.89533955,-0.9106804,-1.063801,-1.0167828,-0.96239126,-0.88971853,-0.8486978,-0.7475669,-0.7106832,-0.6439241,-0.6303822,-0.61657786,-0.58494395,-0.5511295,-2.9740157,-2.6438031,-2.0627048,-1.7288362,-1.6275033,-1.7344892,-1.6225098,-1.4981756,-1.3648437,-1.2832885,-1.0789204,-1.016526,-0.83480346,-0.80322284,-0.7612429,-0.7073268,-0.6536757,-5.801965,-5.1073236,-4.0779514,-3.392241,-3.0572207,-3.0738719,-2.8232758,-2.5575469,-2.3032937,-2.1489074,-1.738934,-1.6222577,-1.2148793,-1.1455982,-1.0498533,-0.9513848,-0.85854447,-12.477912,-11.556886,-9.970422,-8.35281,-7.3176174,-7.07609,-6.3423553,-5.640258,-5.0313926,-4.7178144,-3.6969748,-3.3908947,-2.341842,-2.1470444,-1.9099584,-1.6779293,-1.4713976,-16.86934,-15.697867,-16.80259,-16.455685,-14.337316,-13.693883,-11.968355,-10.49824,-9.348506,-8.912457,-6.886113,-6.18142,-4.177853,-3.737701,-3.324732,-2.870399,-2.4871175,-21.793232,-20.538534,-21.705881,-25.47143,-27.651432,-25.95033,-22.653017,-19.497866,-17.503876,-17.043516,-13.008492,-11.313051,-7.7123513,-6.6917496,-6.0883694,-5.1902094,-4.4977837
4.02,2.5,-0.11123045,-0.10505925,-0.09199567,-0.13445285,-0.17243682,-0.3610582,-0.38644233,-0.41192397,-0.40751013,-0.4152953,-0.426481,-0.4102913,-0.44992068,-0.45585045,-0.47462156,-0.4657763,-0.45093453,-1.5808892,-1.4228698,-1.1167464,-0.969051,-0.88962454,-1.0325676,-0.99630916,-0.9522854,-0.8871409,-0.85121375,-0.7587676,-0.71786296,-0.64143467,-0.629937,-0.61955255,-0.58838594,-0.55354816,-3.0325494,-2.7059298,-2.13447,-1.8024664,-1.6055061,-1.703413,-1.6026139,-1.4885901,-1.3627417,-1.2859386,-1.0901679,-1.0234723,-0.8323848,-0.8029102,-0.7642431,-0.71075886,-0.6560865,-5.856354,-5.170479,-4.1503043,-3.4657078,-3.033504,-3.0431094,-2.8045197,-2.548997,-2.3021135,-2.1518238,-1.750276,-1.6287085,-1.2126014,-1.1455468,-1.0529044,-0.9547962,-0.86093986,-12.475715,-11.604471,-10.042315,-8.425744,-7.2899127,-7.046253,-6.326751,-5.634647,-5.032647,-4.7215004,-3.7086072,-3.395669,-2.3399763,-2.1477387,-1.9131603,-1.6812735,-1.4737488,-16.867008,-15.696881,-16.807686,-16.523676,-14.305967,-13.665508,-11.956607,-10.496491,-9.352536,-8.917274,-6.898229,-6.183136,-4.176624,-3.7394674,-3.328177,-2.8736145,-2.489402,-21.789907,-20.534382,-21.702127,-25.472921,-27.6299,-25.935284,-22.644775,-19.500427,-17.510359,-17.049902,-13.02142,-11.309955,-7.712143,-6.6949644,-6.0922523,-5.1931257,-4.4999614
4.02,3.0,-0.14195386,-0.13387674,-0.12581804,-0.17174466,-0.16851729,-0.34943673,-0.38006762,-0.41070706,-0.4097822,-0.4200825,-0.4347456,-0.4172448,-0.4507579,-0.4573893,-0.47746205,-0.4685814,-0.45308256,-1.6109633,-1.4515193,-1.150856,-1.0063024,-0.88516355,-1.0210266,-0.9902247,-0.9513159,-0.88962907,-0.856055,-0.76706547,-0.7247381,-0.64229935,-0.63152516,-0.62240136,-0.59118414,-0.5556921,-3.0617943,-2.7345397,-2.1688495,-1.8396775,-1.6005296,-1.6919525,-1.5968182,-1.487868,-1.3654423,-1.2908336,-1.0985,-1.0302644,-0.833277,-0.80454713,-0.76710033,-0.71355015,-0.6582264,-5.8828444,-5.1993155,-4.185168,-3.5028393,-3.0275717,-3.0318089,-2.7992926,-2.5487661,-2.3052247,-2.156825,-1.7586794,-1.6353196,-1.2135481,-1.14728,-1.0557781,-0.9575733,-0.86307174,-12.476827,-11.627467,-10.077509,-8.462628,-7.281671,-7.0354247,-6.32309,-5.635802,-5.0368323,-4.726808,-3.7172465,-3.4016292,-2.341082,-2.1497447,-1.9160833,-1.6840057,-1.4758579,-16.870342,-15.700135,-16.813387,-16.558233,-14.295398,-13.655421,-11.954842,-10.499436,-9.357919,-8.923028,-6.907323,-6.187774,-4.177974,-3.741861,-3.3311796,-2.876266,-2.4914765,-21.792114,-20.535645,-21.703388,-25.475994,-27.623997,-25.931868,-22.644678,-19.50525,-17.516745,-17.056263,-13.031526,-11.312119,-7.7138824,-6.6978707,-6.095397,-5.195602,-4.5019794
4.02,3.5,-0.1532263,-0.14224122,-0.13642508,-0.18539692,-0.17330001,-0.3475394,-0.38031545,-0.41289622,-0.41303495,-0.42409098,-0.43927303,-0.42207438,-0.45179346,-0.45843703,-0.4785826,-0.4694346,-0.4535522,-1.6217008,-1.4595338,-1.1616642,-1.0199411,-0.8896333,-1.0191618,-0.99058586,-0.95358896,-0.89294046,-0.8600716,-0.7716176,-0.7295833,-0.64333785,-0.63257575,-0.6235213,-0.5920328,-0.55616,-3.0719178,-2.742322,-2.1798484,-1.8533032,-1.6046944,-1.6901202,-1.5972917,-1.4902245,-1.3688109,-1.2948581,-1.1030779,-1.0351232,-0.83431834,-0.8056005,-0.76821965,-0.71439433,-0.65869254,-5.8914104,-5.2069874,-4.1965184,-3.5164409,-3.0311522,-3.0300415,-2.7999864,-2.551287,-2.3087025,-2.160865,-1.7633123,-1.6402,-1.2145951,-1.1483386,-1.0568962,-0.9584084,-0.8635346,-12.478792,-11.635111,-10.089516,-8.476169,-7.2837167,-7.0338464,-6.324382,-5.638775,-5.0405836,-4.7308903,-3.7220728,-3.4065146,-2.342145,-2.1508164,-1.9171977,-1.6848133,-1.4763113,-16.875233,-15.704298,-16.817911,-16.571098,-14.295608,-13.65414,-11.956838,-10.502957,-9.361942,-8.927166,-6.9125633,-6.192433,-4.179061,-3.7429469,-3.3322875,-2.8770268,-2.4919155,-21.795809,-20.538483,-21.705938,-25.478142,-27.625664,-25.933712,-22.647232,-19.509224,-17.520937,-17.060463,-13.037831,-11.315724,-7.7150016,-6.698962,-6.096493,-5.196271,-4.5023932
4.02,4.0,-0.14978471,-0.13567331,-0.13042568,-0.18226765,-0.18348253,-0.3510513,-0.38385922,-0.41617745,-0.41573855,-0.4263502,-0.4401357,-0.4244471,-0.4519184,-0.4581539,-0.47760049,-0.46807608,-0.45201194,-1.6178616,-1.4525672,-1.1557983,-1.0168198,-0.8996369,-1.022674,-0.99412245,-0.9568426,-0.89559704,-0.86230904,-0.7724957,-0.73203975,-0.6434497,-0.63226634,-0.62253344,-0.5906716,-0.5546195,-3.0676804,-2.735056,-2.1741116,-1.8501906,-1.6145152,-1.6936324,-1.6008207,-1.4934498,-1.3714205,-1.2970738,-1.1039726,-1.037664,-0.8344171,-0.805265,-0.767226,-0.7130304,-0.6571518,-5.8865976,-5.1994724,-4.1910276,-3.5133479,-3.0405993,-3.0335536,-2.803498,-2.5544536,-2.3112187,-2.1630375,-1.7642436,-1.6429098,-1.2146678,-1.1479514,-1.0558912,-0.95703924,-0.86199355,-12.48041,-11.631572,-10.084883,-8.473157,-7.292033,-7.037357,-6.3278313,-5.641757,-5.042837,-4.7329345,-3.7231421,-3.409707,-2.3421414,-2.1502807,-1.9161584,-1.6834289,-1.4747692,-16.88029,-15.708276,-16.820856,-16.568544,-14.302254,-13.657645,-11.960176,-10.505643,-9.363853,-8.929016,-6.913959,-6.196195,-4.178938,-3.7421937,-3.3311932,-2.8756196,-2.490372,-21.799662,-20.541574,-21.708534,-25.478586,-27.631216,-25.939026,-22.650377,-19.511408,-17.522474,-17.062029,-13.040174,-11.319456,-7.7146835,-6.697908,-6.0952992,-5.1948276,-4.5008464
4.02,4.5,-0.13363376,-0.11650048,-0.110930346,-0.16610183,-0.19798966,-0.35834476,-0.38950735,-0.4198203,-0.417526,-0.4267627,-0.43769535,-0.42445397,-0.4508439,-0.45637318,-0.4745498,-0.4645727,-0.44847345,-1.6014467,-1.43301,-1.1363946,-1.0006812,-0.91406256,-1.029942,-0.99966806,-0.96037006,-0.8972563,-0.8626778,-0.77005905,-0.732182,-0.64234996,-0.63043755,-0.6194735,-0.5871667,-0.55108184,-3.051066,-2.7151978,-2.1547987,-1.8340799,-1.6288453,-1.7008752,-1.6062634,-1.496861,-1.3729527,-1.297399,-1.1015404,-1.0379443,-0.83329225,-0.80338854,-0.7641568,-0.7095241,-0.65361506,-5.870255,-5.1793437,-4.1719017,-3.4972951,-3.0547016,-3.0407453,-2.8087356,-2.5576305,-2.3125024,-2.1632757,-1.761823,-1.6434717,-1.213493,-1.1459808,-1.0528034,-0.9535302,-0.85845846,-12.481178,-11.618647,-10.066822,-8.457305,-7.305255,-7.044397,-6.3324847,-5.6442504,-5.043449,-4.7329197,-3.7207785,-3.411124,-2.3408203,-2.1480417,-1.9130161,-1.6799133,-1.4712396,-16.885098,-15.711626,-16.822157,-16.554007,-14.313813,-13.664443,-11.964078,-10.507182,-9.363659,-8.928623,-6.911772,-6.1988254,-4.1773906,-3.739569,-3.3279629,-2.8720975,-2.4868507,-21.803322,-20.54444,-21.710802,-25.477274,-27.639156,-25.946638,-22.653492,-19.511719,-17.521505,-17.0611,-13.038618,-11.322924,-7.71277,-6.6947613,-6.0919113,-5.191307,-4.4973383
4.02,5.0,-0.1042857,-0.0845306,-0.07873305,-0.13856094,-0.21644226,-0.36851996,-0.39666477,-0.4235531,-0.41837046,-0.4254814,-0.4323544,-0.42222974,-0.44861376,-0.45320806,-0.46956763,-0.45904914,-0.44301972,-1.5719701,-1.4007399,-1.1042835,-0.9731855,-0.9325178,-1.0400709,-1.0066453,-0.9639164,-0.8979069,-0.86133516,-0.76470983,-0.7301321,-0.6400838,-0.6272025,-0.6144789,-0.5816424,-0.54562986,-3.021588,-2.6827004,-2.122776,-1.8066303,-1.6472788,-1.7109574,-1.6130604,-1.5002195,-1.3734117,-1.2959951,-1.0961834,-1.0360732,-0.8309902,-0.8000842,-0.7591498,-0.7039991,-0.6481648,-5.841865,-5.146707,-4.1400695,-3.46994,-3.0730267,-3.050735,-2.8151746,-2.560613,-2.3125877,-2.16175,-1.756452,-1.6419698,-1.2111197,-1.1425403,-1.0477717,-0.9480041,-0.85301185,-12.480318,-11.596477,-10.036371,-8.430265,-7.322869,-7.05411,-6.337917,-5.646145,-5.042533,-4.731041,-3.7153795,-3.410777,-2.3382382,-2.1442156,-1.907911,-1.674386,-1.4658036,-16.889194,-15.714141,-16.821558,-16.52901,-14.32965,-13.673718,-11.968239,-10.507592,-9.361564,-8.926219,-6.906384,-6.200248,-4.174486,-3.7351954,-3.32274,-2.8665745,-2.4814315,-21.806479,-20.546942,-21.712492,-25.474514,-27.648817,-25.955683,-22.656387,-19.510319,-17.518314,-17.057959,-13.033488,-11.326039,-7.709349,-6.6896615,-6.0864773,-5.185812,-4.491947
4.03,0.0,0.116671026,0.13453579,0.16787149,0.102986485,-0.28380194,-0.52040756,-0.5172227,-0.5135047,-0.48709574,-0.47912067,-0.46329638,-0.4616759,-0.5376628,-0.5368369,-0.5438244,-0.53355306,-0.52283275,-1.3537633,-1.1813128,-0.8566579,-0.73200154,-1.0048704,-1.191482,-1.1254754,-1.0523788,-0.96529996,-0.91462195,-0.7954864,-0.77014196,-0.7289428,-0.71047676,-0.6886662,-0.6562019,-0.6254779,-2.8073013,-2.4624598,-1.8742287,-1.5658101,-1.7244171,-1.8618927,-1.7301719,-1.5871928,-1.4394951,-1.3489312,-1.1267909,-1.0766815,-0.91965985,-0.8830064,-0.8332678,-0.778615,-0.72804743,-5.643461,-4.9242673,-3.890003,-3.2298489,-3.1591222,-3.200722,-2.9289029,-2.6446302,-2.3761404,-2.2139914,-1.7867105,-1.6838784,-1.2994131,-1.2247677,-1.1217514,-1.0227354,-0.9329623,-12.509184,-11.439472,-9.789788,-8.19249,-7.4311647,-7.2013044,-6.4423366,-5.7218285,-5.0994573,-4.7812815,-3.7445118,-3.457358,-2.425431,-2.224458,-1.9814804,-1.7494825,-1.545948,-16.954678,-15.779432,-16.859985,-16.310884,-14.461784,-13.816515,-12.06138,-10.572482,-9.411053,-8.973539,-6.933432,-6.256357,-4.2599792,-3.8125768,-3.3956463,-2.9423347,-2.5618694,-21.88245,-20.628246,-21.794474,-25.545418,-27.765429,-26.055412,-22.739899,-19.563698,-17.561424,-17.101282,-13.05615,-11.400366,-7.7921214,-6.763158,-6.158185,-5.2630224,-4.572864
4.03,0.5,0.116671026,0.13453579,0.16787149,0.102986485,-0.28380194,-0.52040756,-0.5172227,-0.5135047,-0.48709574,-0.47912067,-0.46329638,-0.4616759,-0.5376628,-0.5368369,-0.5438244,-0.53355306,-0.52283275,-1.3537633,-1.1813128,-0.8566579,-0.73200154,-1.0048704,-1.191482,-1.1254754,-1.0523788,-0.96529996,-0.91462195,-0.7954864,-0.77014196,-0.7289428,-0.71047676,-0.6886662,-0.6562019,-0.6254779,-2.8073013,-2.4624598,-1.8742287,-1.5658101,-1.7244171,-1.8618927,-1.7301719,-1.5871928,-1.4394951,-1.3489312,-1.1267909,-1.0766815,-0.91965985,-0.8830064,-0.8332678,-0.778615,-0.72804743,-5.643461,-4.9242673,-3.890003,-3.2298489,-3.1591222,-3.200722,-2.9289029,-2.6446302,-2.3761404,-2.2139914,-1.7867105,-1.6838784,-1.2994131,-1.2247677,-1.1217514,-1.0227354,-0.9329623,-12.509184,-11.439472,-9.789788,-8.19249,-7.4311647,-7.2013044,-6.4423366,-5.7218285,-5.0994573,-4.7812815,-3.7445118,-3.457358,-2.425431,-2.224458,-1.9814804,-1.7494825,-1.545948,-16.954678,-15.779432,-16.859985,-16.310884,-14.461784,-13.816515,-12.06138,-10.572482,-9.411053,-8.973539,-6.933432,-6.256357,-4.2599792,-3.8125768,-3.3956463,-2.9423347,-2.5618694,-21.88245,-20.628246,-21.794474,-25.545418,-27.765429,-26.055412,-22.739899,-19.563698,-17.561424,-17.101282,-13.05615,-11.400366,-7.7921214,-6.763158,-6.158185,-5.2630224,-4.572864
4.03,1.0,0.116671026,0.13453579,0.16787149,0.102986485,-0.28380194,-0.52040756,-0.5172227,-0.5135047,-0.48709574,-0.47912067,-0.46329638,-0.4616759,-0.5376628,-0.5368369,-0.5438244,-0.53355306,-0.52283275,-1.3537633,-1.1813128,-0.8566579,-0.73200154,-1.0048704,-1.191482,-1.1254754,-1.0523788,-0.96529996,-0.91462195,-0.7954864,-0.77014196,-0.7289428,-0.71047676,-0.6886662,-0.6562019,-0.6254779,-2.8073013,-2.4624598,-1.8742287,-1.5658101,-1.7244171,-1.8618927,-1.7301719,-1.5871928,-1.4394951,-1.3489312,-1.1267909,-1.0766815,-0.91965985,-0.8830064,-0.8332678,-0.778615,-0.72804743,-5.643461,-4.9242673,-3.890003,-3.2298489,-3.1591222,-3.200722,-2.9289029,-2.6446302,-2.3761404,-2.2139914,-1.7867105,-1.6838784,-1.2994131,-1.2247677,-1.1217514,-1.0227354,-0.9329623,-12.509184,-11.439472,-9.789788,-8.19249,-7.4311647,-7.2013044,-6.4423366,-5.7218285,-5.0994573,-4.7812815,-3.7445118,-3.457358,-2.425431,-2.224458,-1.9814804,-1.7494825,-1.545948,-16.954678,-15.779432,-16.859985,-16.310884,-14.461784,-13.816515,-12.06138,-10.572482,-9.411053,-8.973539,-6.933432,-6.256357,-4.2599792,-3.8125768,-3.3956463,-2.9423347,-2.5618694,-21.88245,-20.628246,-21.794474,-25.545418,-27.765429,-26.055412,-22.739899,-19.563698,-17.561424,-17.101282,-13.05615,-11.400366,-7.7921214,-6.763158,-6.158185,-5.2630224,-4.572864
4.03,1.5,0.116671026,0.13453579,0.16787149,0.102986485,-0.28380194,-0.52040756,-0.5172227,-0.5135047,-0.48709574,-0.47912067,-0.46329638,-0.4616759,-0.5376628,-0.5368369,-0.5438244,-0.53355306,-0.52283275,-1.3537633,-1.1813128,-0.8566579,-0.73200154,-1.0048704,-1.191482,-1.1254754,-1.0523788,-0.96529996,-0.91462195,-0.7954864,-0.77014196,-0.7289428,-0.71047676,-0.6886662,-0.6562019,-0.6254779,-2.8073013,-2.4624598,-1.8742287,-1.5658101,-1.7244171,-1.8618927,-1.7301719,-1.5871928,-1.4394951,-1.3489312,-1.1267909,-1.0766815,-0.91965985,-0.8830064,-0.8332678,-0.778615,-0.72804743,-5.643461,-4.9242673,-3.890003,-3.2298489,-3.1591222,-3.200722,-2.9289029,-2.6446302,-2.3761404,-2.2139914,-1.7867105,-1.6838784,-1.2994131,-1.2247677,-1.1217514,-1.0227354,-0.9329623,-12.509184,-11.439472,-9.789788,-8.19249,-7.4311647,-7.2013044,-6.4423366,-5.7218285,-5.0994573,-4.7812815,-3.7445118,-3.457358,-2.425431,-2.224458,-1.9814804,-1.7494825,-1.545948,-16.954678,-15.779432,-16.859985,-16.310884,-14.461784,-13.816515,-12.06138,-10.572482,-9.411053,-8.973539,-6.933432,-6.256357,-4.2599792,-3.8125768,-3.3956463,-2.9423347,-2.5618694,-21.88245,-20.628246,-21.794474,-25.545418,-27.765429,-26.055412,-22.739899,-19.563698,-17.561424,-17.101282,-13.05615,-11.400366,-7.7921214,-6.763158,-6.158185,-5.2630224,-4.572864
4.03,2.0,0.008453295,0.013502717,0.027699243,-0.032270238,-0.22633578,-0.437143,-0.45344043,-0.46984887,-0.45912886,-0.46237212,-0.46756536,-0.45781842,-0.51702166,-0.52129126,-0.53705406,-0.52899134,-0.51701236,-1.4623222,-1.3046094,-0.9971099,-0.86711365,-0.94517314,-1.1085051,-1.0627965,-1.0097694,-0.93836045,-0.89818484,-0.79983646,-0.76579916,-0.70847344,-0.6952639,-0.68196464,-0.65163076,-0.6196431,-2.9157825,-2.5879316,-2.0149174,-1.700776,-1.662614,-1.7792037,-1.6685928,-1.5456325,-1.4135687,-1.3328044,-1.1312214,-1.0718328,-0.8993617,-0.8681241,-0.8266348,-0.77403384,-0.7221983,-5.7480507,-5.0532427,-4.031021,-3.3645167,-3.09347,-3.118607,-2.8694968,-2.6051614,-2.3521814,-2.1984813,-1.7912995,-1.6779598,-1.2794554,-1.2105384,-1.1152554,-1.0181326,-0.927085,-12.498487,-11.536058,-9.928023,-8.32616,-7.3565874,-7.1208878,-6.388965,-5.688327,-5.0807247,-4.7675586,-3.7495468,-3.4478571,-2.4064708,-2.2120974,-1.9753907,-1.7448012,-1.5399903,-16.92904,-15.758291,-16.854475,-16.435474,-14.379071,-13.738794,-12.015455,-10.546938,-9.39838,-8.962458,-6.9390597,-6.2404704,-4.2425647,-3.8029218,-3.3902135,-2.937481,-2.555793,-21.856207,-20.60155,-21.768919,-25.532038,-27.701712,-26.004656,-22.700977,-19.547525,-17.554306,-17.093895,-13.062198,-11.374986,-7.7772026,-6.7572126,-6.1539416,-5.2577047,-4.5666103
4.03,2.5,-0.052516308,-0.049725644,-0.045958485,-0.10804535,-0.20634446,-0.40487918,-0.4315601,-0.45848158,-0.45542488,-0.4641849,-0.47848257,-0.46494213,-0.51426053,-0.5206039,-0.5400449,-0.5325823,-0.51962864,-1.5228192,-1.3683802,-1.0711197,-0.94280905,-0.9241227,-1.0764002,-1.0415006,-0.9989263,-0.93514717,-0.90013623,-0.8108003,-0.7726969,-0.705786,-0.6947157,-0.6849824,-0.65521276,-0.62225145,-2.975523,-2.6523342,-2.0892503,-1.7763913,-1.6405636,-1.7472574,-1.6478792,-1.5353147,-1.4108388,-1.3348938,-1.1422323,-1.0784944,-0.8967477,-0.867714,-0.8296796,-0.7776066,-0.7247988,-5.804183,-5.1189284,-4.105907,-3.4399705,-3.0695908,-3.0869772,-2.8499322,-2.595889,-2.3503892,-2.2008445,-1.8024052,-1.6841199,-1.2769872,-1.2104007,-1.118354,-1.0216861,-0.9296701,-12.497767,-11.586846,-10.002426,-8.401087,-7.328455,-7.090193,-6.3725805,-5.682026,-5.081412,-4.770714,-3.760942,-3.4523203,-2.4044297,-2.2127378,-1.9786489,-1.7482913,-1.5425313,-16.926188,-15.756948,-16.859936,-16.50558,-14.347028,-13.709578,-12.002966,-10.544551,-9.401905,-8.966781,-6.9509287,-6.2418375,-4.2411838,-3.8046827,-3.3937294,-2.9408484,-2.5582676,-21.852459,-20.597029,-21.76482,-25.533342,-27.67932,-25.988884,-22.692038,-19.549536,-17.560352,-17.099838,-13.074831,-11.371496,-7.7768807,-6.760493,-6.157922,-5.2607813,-4.5689793
4.03,3.0,-0.08508837,-0.08096302,-0.0832648,-0.14943533,-0.20261599,-0.39286476,-0.42491907,-0.45718452,-0.45781404,-0.46924767,-0.48744118,-0.4724106,-0.5154742,-0.5226276,-0.5435573,-0.536128,-0.52251536,-1.554795,-1.3995605,-1.1087435,-0.98415726,-0.9198061,-1.0644684,-1.0351583,-0.99788773,-0.9377672,-0.90525866,-0.8197924,-0.78007644,-0.7070306,-0.69679564,-0.6885048,-0.6587517,-0.6251338,-3.0067327,-2.683585,-2.1271725,-1.817698,-1.6356874,-1.7354081,-1.6418343,-1.5345349,-1.413686,-1.3400757,-1.1512587,-1.0857798,-0.8980231,-0.86984974,-0.8332119,-0.7811388,-0.727677,-5.832803,-5.150608,-4.1443634,-3.4811945,-3.0636785,-3.0752923,-2.8444731,-2.595624,-2.3536763,-2.2061439,-1.8115028,-1.6912016,-1.2783239,-1.2126462,-1.121906,-1.0252043,-0.93253994,-12.499878,-11.612778,-10.041314,-8.442052,-7.320048,-7.0789924,-6.3687377,-5.6832166,-5.085854,-4.7763524,-3.770272,-3.4586782,-2.4059455,-2.2152958,-1.9822598,-1.7517649,-1.5453773,-16.929573,-15.760413,-16.866371,-16.544092,-14.33612,-13.699141,-12.001086,-10.547635,-9.407644,-8.972915,-6.960698,-6.2467556,-4.242975,-3.8076868,-3.3974347,-2.9442408,-2.561077,-21.85477,-20.598452,-21.766281,-25.536892,-27.673042,-25.985281,-22.691896,-19.554647,-17.567198,-17.106653,-13.085548,-11.373802,-7.7791133,-6.764091,-6.1617966,-5.2639947,-4.5717297
