logTeff,logg,F218W1,F225W1,F275W1,F336W,F390W,F438W,F475W,F555W,F606W,F625W,F775W,F814W,F105W,F110W,F125W,F140W,F160W,F218W1_Av0.5,F225W1_Av0.5,F275W1_Av0.5,F336W_Av0.5,F390W_Av0.5,F438W_Av0.5,F475W_Av0.5,F555W_Av0.5,F606W_Av0.5,F625W_Av0.5,F775W_Av0.5,F814W_Av0.5,F105W_Av0.5,F110W_Av0.5,F125W_Av0.5,F140W_Av0.5,F160W_Av0.5,F218W1_Av1,F225W1_Av1,F275W1_Av1,F336W_Av1,F390W_Av1,F438W_Av1,F475W_Av1,F555W_Av1,F606W_Av1,F625W_Av1,F775W_Av1,F814W_Av1,F105W_Av1,F110W_Av1,F125W_Av1,F140W_Av1,F160W_Av1,F218W1_Av2,F225W1_Av2,F275W1_Av2,F336W_Av2,F390W_Av2,F438W_Av2,F475W_Av2,F555W_Av2,F606W_Av2,F625W_Av2,F775W_Av2,F814W_Av2,F105W_Av2,F110W_Av2,F125W_Av2,F140W_Av2,F160W_Av2,F218W1_Av5,F225W1_Av5,F275W1_Av5,F336W_Av5,F390W_Av5,F438W_Av5,F475W_Av5,F555W_Av5,F606W_Av5,F625W_Av5,F775W_Av5,F814W_Av5,F105W_Av5,F110W_Av5,F125W_Av5,F140W_Av5,F160W_Av5,F218W1_Av10,F225W1_Av10,F275W1_Av10,F336W_Av10,F390W_Av10,F438W_Av10,F475W_Av10,F555W_Av10,F606W_Av10,F625W_Av10,F775W_Av10,F814W_Av10,F105W_Av10,F110W_Av10,F125W_Av10,F140W_Av10,F160W_Av10,F218W1_Av20,F225W1_Av20,F275W1_Av20,F336W_Av20,F390W_Av20,F438W_Av20,F475W_Av20,F555W_Av20,F606W_Av20,F625W_Av20,F775W_Av20,F814W_Av20,F105W_Av20,F110W_Av20,F125W_Av20,F140W_Av20,F160W_Av20
4.23,5.0,0.1530082,0.09631836,-0.08646616,-0.4571758,-1.1314378,-1.4454635,-1.5116988,-1.5824609,-1.6171157,-1.6545271,-1.7372565,-1.753792,-1.9171097,-1.933792,-1.9709927,-1.9843895,-1.9961157,-1.3195426,-1.226992,-1.1177378,-1.2939055,-1.8553795,-2.1173983,-2.1237755,-2.1253028,-2.0994642,-2.0913687,-2.070252,-2.0640142,-2.1089613,-2.1085694,-2.116084,-2.1072953,-2.0988505,-2.7769172,-2.516695,-2.141925,-2.1294694,-2.5776582,-2.7886698,-2.7322972,-2.6641064,-2.577764,-2.5270164,-2.4023707,-2.3723369,-2.3002481,-2.2822306,-2.2609353,-2.2299652,-2.2015092,-5.633075,-4.9988694,-4.170628,-3.7970548,-4.017423,-4.1292186,-3.9386225,-3.729531,-3.5224345,-3.3947432,-3.0639427,-2.9831672,-2.6811354,-2.6262307,-2.549917,-2.4745982,-2.4066002,-13.014902,-11.740932,-10.116206,-8.770722,-8.301807,-8.134912,-7.4734063,-6.829807,-6.2674317,-5.969828,-5.026847,-4.767779,-3.810484,-3.6323621,-3.4111276,-3.2028744,-3.0201042,-18.098238,-17.00065,-18.02515,-16.932459,-15.346267,-14.758435,-13.119339,-11.712105,-10.604932,-10.173792,-8.224416,-7.5840626,-5.650218,-5.229898,-4.827694,-4.3982186,-4.0368705,-23.083158,-21.880245,-23.13006,-26.894407,-28.822502,-27.201874,-23.829367,-20.745014,-18.780226,-18.318333,-14.36265,-12.750318,-9.190833,-8.1936035,-7.5945992,-6.723504,-6.0495048
4.24,0.0,0.3925708,0.35260364,0.16745742,-0.2478766,-1.0894356,-1.4698272,-1.523286,-1.5822171,-1.6099216,-1.64286,-1.7218151,-1.7425922,-1.933967,-1.9498999,-1.9855235,-2.000671,-2.0160115,-1.0782428,-0.9685549,-0.8648399,-1.0848019,-1.8169534,-2.1415608,-2.1346347,-2.1245413,-2.0918865,-2.0796127,-2.0547838,-2.0531192,-2.1257803,-2.124618,-2.130609,-2.1236148,-2.1187663,-2.533984,-2.2565334,-1.8900386,-1.9205607,-2.5426877,-2.8126311,-2.7424312,-2.6628296,-2.569811,-2.5151725,-2.3868742,-2.3617625,-2.3170295,-2.2982204,-2.2754538,-2.2463229,-2.2214446,-5.3887615,-4.73691,-3.9207273,-3.5885334,-3.9889932,-4.1527796,-3.9473255,-3.7272391,-3.513759,-3.382725,-3.0483856,-2.973282,-2.6978416,-2.6421058,-2.5644233,-2.491034,-2.4265742,-12.884301,-11.506369,-9.873391,-8.563373,-8.289986,-8.157292,-7.4781504,-6.824716,-6.2568893,-5.9573135,-5.0110745,-4.7603164,-3.8269727,-3.6479158,-3.425598,-3.2195494,-3.0401907,-18.099298,-17.000673,-17.973007,-16.732033,-15.352939,-14.778979,-13.1192875,-11.703581,-10.59237,-10.160569,-8.208175,-7.5814276,-5.666376,-5.2450113,-4.8421082,-4.4153085,-4.057133,-23.091246,-21.89065,-23.140993,-26.898968,-28.837317,-27.213219,-23.825678,-20.733364,-18.766102,-18.3042,-14.34517,-12.756789,-9.206483,-8.208181,-7.6089187,-6.7414384,-6.07008
4.24,0.5,0.3925708,0.35260364,0.16745742,-0.2478766,-1.0894356,-1.4698272,-1.523286,-1.5822171,-1.6099216,-1.64286,-1.7218151,-1.7425922,-1.933967,-1.9498999,-1.9855235,-2.000671,-2.0160115,-1.0782428,-0.9685549,-0.8648399,-1.0848019,-1.8169534,-2.1415608,-2.1346347,-2.1245413,-2.0918865,-2.0796127,-2.0547838,-2.0531192,-2.1257803,-2.124618,-2.130609,-2.1236148,-2.1187663,-2.533984,-2.2565334,-1.8900386,-1.9205607,-2.5426877,-2.8126311,-2.7424312,-2.6628296,-2.569811,-2.5151725,-2.3868742,-2.3617625,-2.3170295,-2.2982204,-2.2754538,-2.2463229,-2.2214446,-5.3887615,-4.73691,-3.9207273,-3.5885334,-3.9889932,-4.1527796,-3.9473255,-3.7272391,-3.513759,-3.382725,-3.0483856,-2.973282,-2.6978416,-2.6421058,-2.5644233,-2.491034,-2.4265742,-12.884301,-11.506369,-9.873391,-8.563373,-8.289986,-8.157292,-7.4781504,-6.824716,-6.2568893,-5.9573135,-5.0110745,-4.7603164,-3.8269727,-3.6479158,-3.425598,-3.2195494,-3.0401907,-18.099298,-17.000673,-17.973007,-16.732033,-15.352939,-14.778979,-13.1192875,-11.703581,-10.59237,-10.160569,-8.208175,-7.5814276,-5.666376,-5.2450113,-4.8421082,-4.4153085,-4.057133,-23.091246,-21.89065,-23.140993,-26.898968,-28.837317,-27.213219,-23.825678,-20.733364,-18.766102,-18.3042,-14.34517,-12.756789,-9.206483,-8.208181,-7.6089187,-6.7414384,-6.07008
4.24,1.0,0.3925708,0.35260364,0.16745742,-0.2478766,-1.0894356,-1.4698272,-1.523286,-1.5822171,-1.6099216,-1.64286,-1.7218151,-1.7425922,-1.933967,-1.9498999,-1.9855235,-2.000671,-2.0160115,-1.0782428,-0.9685549,-0.8648399,-1.0848019,-1.8169534,-2.1415608,-2.1346347,-2.1245413,-2.0918865,-2.0796127,-2.0547838,-2.0531192,-2.1257803,-2.124618,-2.130609,-2.1236148,-2.1187663,-2.533984,-2.2565334,-1.8900386,-1.9205607,-2.5426877,-2.8126311,-2.7424312,-2.6628296,-2.569811,-2.5151725,-2.3868742,-2.3617625,-2.3170295,-2.2982204,-2.2754538,-2.2463229,-2.2214446,-5.3887615,-4.73691,-3.9207273,-3.5885334,-3.9889932,-4.1527796,-3.9473255,-3.7272391,-3.513759,-3.382725,-3.0483856,-2.973282,-2.6978416,-2.6421058,-2.5644233,-2.491034,-2.4265742,-12.884301,-11.506369,-9.873391,-8.563373,-8.289986,-8.157292,-7.4781504,-6.824716,-6.2568893,-5.9573135,-5.0110745,-4.7603164,-3.8269727,-3.6479158,-3.425598,-3.2195494,-3.0401907,-18.099298,-17.000673,-17.973007,-16.732033,-15.352939,-14.778979,-13.1192875,-11.703581,-10.59237,-10.160569,-8.208175,-7.5814276,-5.666376,-5.2450113,-4.8421082,-4.4153085,-4.057133,-23.091246,-21.89065,-23.140993,-26.898968,-28.837317,-27.213219,-23.825678,-20.733364,-18.766102,-18.3042,-14.34517,-12.756789,-9.206483,-8.208181,-7.6089187,-6.7414384,-6.07008
4.24,1.5,0.3925708,0.35260364,0.16745742,-0.2478766,-1.0894356,-1.4698272,-1.523286,-1.5822171,-1.6099216,-1.64286,-1.7218151,-1.7425922,-1.933967,-1.9498999,-1.9855235,-2.000671,-2.0160115,-1.0782428,-0.9685549,-0.8648399,-1.0848019,-1.8169534,-2.1415608,-2.1346347,-2.1245413,-2.0918865,-2.0796127,-2.0547838,-2.0531192,-2.1257803,-2.124618,-2.130609,-2.1236148,-2.1187663,-2.533984,-2.2565334,-1.8900386,-1.9205607,-2.5426877,-2.8126311,-2.7424312,-2.6628296,-2.569811,-2.5151725,-2.3868742,-2.3617625,-2.3170295,-2.2982204,-2.2754538,-2.2463229,-2.2214446,-5.3887615,-4.73691,-3.9207273,-3.5885334,-3.9889932,-4.1527796,-3.9473255,-3.7272391,-3.513759,-3.382725,-3.0483856,-2.973282,-2.6978416,-2.6421058,-2.5644233,-2.491034,-2.4265742,-12.884301,-11.506369,-9.873391,-8.563373,-8.289986,-8.157292,-7.4781504,-6.824716,-6.2568893,-5.9573135,-5.0110745,-4.7603164,-3.8269727,-3.6479158,-3.425598,-3.2195494,-3.0401907,-18.099298,-17.000673,-17.973007,-16.732033,-15.352939,-14.778979,-13.1192875,-11.703581,-10.59237,-10.160569,-8.208175,-7.5814276,-5.666376,-5.2450113,-4.8421082,-4.4153085,-4.057133,-23.091246,-21.89065,-23.140993,-26.898968,-28.837317,-27.213219,-23.825678,-20.733364,-18.766102,-18.3042,-14.34517,-12.756789,-9.206483,-8.208181,-7.6089187,-6.7414384,-6.07008
4.24,2.0,0.3925708,0.35260364,0.16745742,-0.2478766,-1.0894356,-1.4698272,-1.523286,-1.5822171,-1.6099216,-1.64286,-1.7218151,-1.7425922,-1.933967,-1.9498999,-1.9855235,-2.000671,-2.0160115,-1.0782428,-0.9685549,-0.8648399,-1.0848019,-1.8169534,-2.1415608,-2.1346347,-2.1245413,-2.0918865,-2.0796127,-2.0547838,-2.0531192,-2.1257803,-2.124618,-2.130609,-2.1236148,-2.1187663,-2.533984,-2.2565334,-1.8900386,-1.9205607,-2.5426877,-2.8126311,-2.7424312,-2.6628296,-2.569811,-2.5151725,-2.3868742,-2.3617625,-2.3170295,-2.2982204,-2.2754538,-2.2463229,-2.2214446,-5.3887615,-4.73691,-3.9207273,-3.5885334,-3.9889932,-4.1527796,-3.9473255,-3.7272391,-3.513759,-3.382725,-3.0483856,-2.973282,-2.6978416,-2.6421058,-2.5644233,-2.491034,-2.4265742,-12.884301,-11.506369,-9.873391,-8.563373,-8.289986,-8.157292,-7.4781504,-6.824716,-6.2568893,-5.9573135,-5.0110745,-4.7603164,-3.8269727,-3.6479158,-3.425598,-3.2195494,-3.0401907,-18.099298,-17.000673,-17.973007,-16.732033,-15.352939,-14.778979,-13.1192875,-11.703581,-10.59237,-10.160569,-8.208175,-7.5814276,-5.666376,-5.2450113,-4.8421082,-4.4153085,-4.057133,-23.091246,-21.89065,-23.140993,-26.898968,-28.837317,-27.213219,-23.825678,-20.733364,-18.766102,-18.3042,-14.34517,-12.756789,-9.206483,-8.208181,-7.6089187,-6.7414384,-6.07008
4.24,2.5,0.38296226,0.34051085,0.15213048,-0.26478454,-1.0866287,-1.4617176,-1.5175459,-1.5790066,-1.6087433,-1.6431906,-1.7248701,-1.7450311,-1.935201,-1.9516109,-1.9881176,-2.00351,-2.0187948,-1.0880733,-0.9810959,-0.88022107,-1.1017091,-1.8137764,-2.1334834,-2.129032,-2.121466,-2.0908413,-2.0799837,-2.057849,-2.0555215,-2.1270323,-2.126362,-2.1332092,-2.1264539,-2.1215487,-2.5440469,-2.2694983,-1.9054706,-1.937467,-2.5391562,-2.8045864,-2.7369657,-2.65989,-2.5688975,-2.5155835,-2.3899493,-2.3641264,-2.318299,-2.2999973,-2.2780602,-2.249162,-2.224226,-5.3992295,-4.7505918,-3.936251,-3.605437,-3.9847999,-4.144799,-3.9421325,-3.7245708,-3.513102,-3.3832161,-3.0514808,-2.9755635,-2.6991465,-2.6439471,-2.567042,-2.4938726,-2.429354,-12.8889885,-11.519986,-9.889038,-8.580259,-8.284182,-8.149504,-7.473726,-6.822827,-6.2569227,-5.958038,-5.014226,-4.762313,-3.8283808,-3.6499422,-3.428253,-3.222386,-3.042965,-18.09946,-17.001738,-17.977753,-16.748526,-15.345525,-14.771497,-13.11583,-11.702741,-10.593216,-10.161642,-8.211403,-7.582891,-5.6679435,-5.2473035,-4.844822,-4.4181376,-4.0598993,-23.091806,-21.891186,-23.141651,-26.900816,-28.83162,-27.209461,-23.82317,-20.733776,-18.767698,-18.305763,-14.348462,-12.757413,-9.208306,-8.210833,-7.6117377,-6.7442436,-6.0728335
4.24,3.0,0.30088928,0.2490033,0.05395416,-0.35426128,-1.1056207,-1.4616749,-1.5251839,-1.5941116,-1.6286839,-1.666446,-1.7522433,-1.7702512,-1.9526561,-1.9697478,-2.007597,-2.022831,-2.037212,-1.1710528,-1.0741174,-0.9782586,-1.1911429,-1.831491,-2.133558,-2.1371112,-2.1369162,-2.1110666,-2.1033125,-2.0852382,-2.0806036,-2.1445162,-2.1445491,-2.1526961,-2.1457655,-2.1399603,-2.6279516,-2.3638864,-2.0033646,-2.0268579,-2.5556471,-2.8047779,-2.7454855,-2.675685,-2.5894027,-2.538986,-2.4173546,-2.3890643,-2.3358116,-2.318234,-2.297555,-2.2684646,-2.242632,-5.4845643,-4.8470507,-4.0338445,-3.6947432,-3.9990056,-4.1452246,-3.9515233,-3.7410488,-3.5341504,-3.4067638,-3.0789185,-3.0001945,-2.7167158,-2.662282,-2.5865524,-2.5131562,-2.4477491,-12.942486,-11.611351,-9.985227,-8.669303,-8.292794,-8.15062,-7.48554,-6.841217,-6.2794013,-5.982007,-5.0417647,-4.7858977,-3.8461156,-3.6685543,-3.4478095,-3.2416108,-3.0613282,-18.118017,-17.022175,-18.01556,-16.835556,-15.348437,-14.773703,-13.130617,-11.723561,-10.617309,-10.186231,-8.239112,-7.6045246,-5.685933,-5.266309,-4.864452,-4.4372573,-4.0782127,-23.109724,-21.908682,-23.15929,-26.921926,-28.836813,-27.219397,-23.84052,-20.75711,-18.793165,-18.331198,-14.376461,-12.77585,-9.2267,-8.230351,-7.6314993,-6.7631383,-6.091063
4.24,3.5,0.23983045,0.18394896,-0.011044039,-0.4099741,-1.1278529,-1.4722642,-1.5387529,-1.6104001,-1.6464862,-1.6851919,-1.7717583,-1.7888198,-1.9660177,-1.9832578,-2.0214286,-2.036361,-2.0501032,-1.2325293,-1.139706,-1.0430396,-1.2468282,-1.8530514,-2.1441956,-2.1508503,-2.1533191,-2.1289496,-2.1220765,-2.104761,-2.0991085,-2.1578853,-2.1580713,-2.1665294,-2.159289,-2.152848,-2.689835,-2.4299147,-2.067931,-2.082516,-2.5765605,-2.8154638,-2.7593942,-2.6922019,-2.607365,-2.5577676,-2.4368858,-2.4075024,-2.349188,-2.3317683,-2.3113897,-2.281981,-2.255516,-5.546918,-4.913589,-4.0979896,-3.7503486,-4.0186987,-4.156007,-3.965767,-3.7577894,-3.5522645,-3.4255807,-3.0984678,-3.0184896,-2.7301073,-2.6758394,-2.6003895,-2.5266593,-2.4606261,-12.98329,-11.672773,-10.047899,-8.724756,-8.309427,-8.161686,-7.500707,-6.8585706,-6.297905,-6.000924,-5.061377,-4.803694,-3.8595507,-3.6821775,-3.4616544,-3.2550714,-3.0741854,-18.13396,-17.038435,-18.041798,-16.889833,-15.3617525,-14.785209,-13.146901,-11.741656,-10.636229,-10.205289,-8.258861,-7.621343,-5.6994348,-5.280022,-4.8783092,-4.4506445,-4.0910387,-23.124454,-21.922993,-23.173542,-26.937597,-28.849308,-27.232834,-23.85766,-20.775864,-18.812397,-18.350435,-14.39656,-12.790889,-9.240303,-8.244176,-7.6453776,-6.7763753,-6.1038327
4.24,4.0,0.19690342,0.13917728,-0.05433419,-0.44616833,-1.1479082,-1.4835545,-1.551142,-1.6237001,-1.6601752,-1.6990706,-1.785512,-1.802306,-1.9757985,-1.9930335,-2.0312145,-2.0458748,-2.0591648,-1.2756658,-1.1846642,-1.0861533,-1.2830017,-1.8726922,-2.1555052,-2.1633012,-2.1666524,-2.1426544,-2.135957,-2.1185212,-2.1125731,-2.1676672,-2.1678474,-2.176315,-2.168798,-2.1619072,-2.7331655,-2.475,-2.110872,-2.1186693,-2.5957975,-2.8267922,-2.7719061,-2.7055676,-2.6210847,-2.5716496,-2.4506528,-2.4209442,-2.358971,-2.3415449,-2.3211746,-2.291485,-2.2645729,-5.590394,-4.958715,-4.1405945,-3.7864623,-4.037164,-4.167373,-3.978399,-3.7712183,-3.5660124,-3.4394655,-3.1122499,-3.0318794,-2.739892,-2.6856172,-2.6101737,-2.536153,-2.4696782,-13.012625,-11.713998,-10.089397,-8.7607565,-8.325877,-8.173162,-7.513667,-6.8721657,-6.311719,-6.014815,-5.0752153,-4.8168855,-3.8693404,-3.6919568,-3.4714355,-3.2645345,-3.0832238,-18.146656,-17.050919,-18.06023,-16.925077,-15.375828,-14.796851,-13.160245,-11.75543,-10.650097,-10.219183,-8.272829,-7.634077,-5.7092314,-5.289801,-4.888086,-4.4600554,-4.100056,-23.13596,-21.934086,-23.184477,-26.94891,-28.861639,-27.24496,-23.87123,-20.789726,-18.826277,-18.364323,-14.410898,-12.802566,-9.250108,-8.253946,-7.655144,-6.785681,-6.1128125
4.24,4.5,0.16707191,0.108436346,-0.083640814,-0.47049505,-1.1654782,-1.4934725,-1.5613327,-1.6340384,-1.6704637,-1.7092751,-1.795349,-1.8123304,-1.9830027,-2.000187,-2.0382862,-2.0527236,-2.0656922,-1.3056062,-1.2154639,-1.1153377,-1.3073123,-1.8899713,-2.1654289,-2.1735063,-2.176991,-2.1529353,-2.1461575,-2.1283627,-2.1226027,-2.17487,-2.174998,-2.1833854,-2.175643,-2.1684327,-2.7632027,-2.505822,-2.1399372,-2.1429641,-2.6127894,-2.8367217,-2.7821252,-2.7159064,-2.6313577,-2.5818462,-2.4604993,-2.4309778,-2.366173,-2.3486924,-2.3282444,-2.2983267,-2.271097,-5.6204634,-4.989459,-4.169428,-3.8107262,-4.0535955,-4.1773133,-3.9886453,-3.7815566,-3.5762696,-3.4496543,-3.1221073,-3.0419192,-2.7470915,-2.6927583,-2.6172414,-2.5429876,-2.4761992,-13.033651,-11.742049,-10.1174755,-8.784933,-8.340771,-8.183135,-7.5239844,-6.8824944,-6.321928,-6.0249796,-5.085115,-4.826915,-3.8765333,-3.6990802,-3.4784977,-3.2713478,-3.0897355,-18.15694,-17.06075,-18.073645,-16.948742,-15.388734,-14.80687,-13.170636,-11.765725,-10.660234,-10.229308,-8.282834,-7.643969,-5.7164135,-5.2968974,-4.8951387,-4.4668326,-4.1065536,-23.145187,-21.942862,-23.193045,-26.957163,-28.872433,-27.255337,-23.881603,-20.799913,-18.836325,-18.37438,-14.42122,-12.8118305,-9.257271,-8.261001,-7.6621804,-6.7923865,-6.1192837
4.24,5.0,0.14608149,0.08700441,-0.10411889,-0.4877169,-1.1814004,-1.501849,-1.569617,-1.6421574,-1.6783792,-1.7170242,-1.8027027,-1.8202176,-1.9885491,-2.0056844,-2.0436797,-2.0579462,-2.0706835,-1.3266479,-1.2369077,-1.1357435,-1.3245219,-1.90566,-2.173805,-2.1817842,-2.1850982,-2.1608362,-2.1539016,-2.1357188,-2.130515,-2.180415,-2.1804914,-2.188778,-2.1808631,-2.1734228,-2.7842867,-2.5272586,-2.160272,-2.1601615,-2.6282442,-2.8450973,-2.7903967,-2.7240014,-2.639244,-2.5895853,-2.4678583,-2.438915,-2.371716,-2.3541818,-2.333636,-2.3035443,-2.2760859,-5.6415296,-5.010818,-4.1896243,-3.8279,-4.068583,-4.1856885,-3.9969037,-3.7896268,-3.5841267,-3.457383,-3.1294727,-3.0499053,-2.7526317,-2.6982398,-2.6226313,-2.5482001,-2.4811857,-13.049069,-11.761705,-10.137205,-8.802039,-8.354405,-8.191506,-7.532202,-6.8904915,-6.3297043,-6.0326777,-5.0925074,-4.8350306,-3.8820636,-3.704539,-3.483882,-3.2765443,-3.0947156,-18.165773,-17.069014,-18.08403,-16.965487,-15.40047,-14.815235,-13.178794,-11.773617,-10.66791,-10.236958,-8.290294,-7.6521835,-5.7219286,-5.3023233,-4.900514,-4.472003,-4.111523,-23.153109,-21.950275,-23.200188,-26.963526,-28.881817,-27.264416,-23.889648,-20.807646,-18.843897,-18.381958,-14.428904,-12.819717,-9.26276,-8.266381,-7.6675396,-6.797506,-6.1242347
4.25,0.0,0.38395026,0.3408156,0.14643882,-0.2823659,-1.1299201,-1.5134705,-1.5700899,-1.632639,-1.66353,-1.6989714,-1.7835156,-1.8048904,-2.0007005,-2.017631,-2.0550299,-2.0714386,-2.087903,-1.0870924,-0.9810672,-0.8862321,-1.119361,-1.8575208,-2.1852489,-2.1816237,-2.1751661,-2.1457167,-2.135796,-2.1165185,-2.1154723,-2.1925473,-2.1924152,-2.2001297,-2.1943955,-2.1906621,-2.5431302,-2.2698042,-1.9117912,-1.95519,-2.5833364,-2.8563638,-2.7896054,-2.713659,-2.623861,-2.5714276,-2.4486437,-2.424171,-2.3838296,-2.3660834,-2.3449888,-2.3171167,-2.2933447,-5.3988776,-4.751731,-3.9431636,-3.6233037,-4.0297985,-4.1966014,-3.9948683,-3.7784805,-3.5682402,-3.4391232,-3.1102247,-3.0358026,-2.7647078,-2.7100987,-2.633987,-2.5618536,-2.498483,-12.912354,-11.528569,-9.89779,-8.598571,-8.331224,-8.20138,-7.526736,-6.877162,-6.3125434,-6.01413,-5.073125,-4.823174,-3.894033,-3.7162838,-3.4952466,-3.2904463,-3.112124,-18.161089,-17.063873,-18.02727,-16.768522,-15.394795,-14.823495,-13.169202,-11.757711,-10.649437,-10.218015,-8.270569,-7.6447964,-5.733739,-5.313928,-4.911895,-4.48633,-4.129106,-23.15586,-21.955267,-23.205809,-26.963594,-28.886032,-27.266726,-23.877106,-20.789694,-18.82453,-18.362549,-14.408114,-12.820812,-9.27434,-8.2778635,-7.678956,-6.812688,-6.1421313
4.25,0.5,0.38395026,0.3408156,0.14643882,-0.2823659,-1.1299201,-1.5134705,-1.5700899,-1.632639,-1.66353,-1.6989714,-1.7835156,-1.8048904,-2.0007005,-2.017631,-2.0550299,-2.0714386,-2.087903,-1.0870924,-0.9810672,-0.8862321,-1.119361,-1.8575208,-2.1852489,-2.1816237,-2.1751661,-2.1457167,-2.135796,-2.1165185,-2.1154723,-2.1925473,-2.1924152,-2.2001297,-2.1943955,-2.1906621,-2.5431302,-2.2698042,-1.9117912,-1.95519,-2.5833364,-2.8563638,-2.7896054,-2.713659,-2.623861,-2.5714276,-2.4486437,-2.424171,-2.3838296,-2.3660834,-2.3449888,-2.3171167,-2.2933447,-5.3988776,-4.751731,-3.9431636,-3.6233037,-4.0297985,-4.1966014,-3.9948683,-3.7784805,-3.5682402,-3.4391232,-3.1102247,-3.0358026,-2.7647078,-2.7100987,-2.633987,-2.5618536,-2.498483,-12.912354,-11.528569,-9.89779,-8.598571,-8.331224,-8.20138,-7.526736,-6.877162,-6.3125434,-6.01413,-5.073125,-4.823174,-3.894033,-3.7162838,-3.4952466,-3.2904463,-3.112124,-18.161089,-17.063873,-18.02727,-16.768522,-15.394795,-14.823495,-13.169202,-11.757711,-10.649437,-10.218015,-8.270569,-7.6447964,-5.733739,-5.313928,-4.911895,-4.48633,-4.129106,-23.15586,-21.955267,-23.205809,-26.963594,-28.886032,-27.266726,-23.877106,-20.789694,-18.82453,-18.362549,-14.408114,-12.820812,-9.27434,-8.2778635,-7.678956,-6.812688,-6.1421313
4.25,1.0,0.38395026,0.3408156,0.14643882,-0.2823659,-1.1299201,-1.5134705,-1.5700899,-1.632639,-1.66353,-1.6989714,-1.7835156,-1.8048904,-2.0007005,-2.017631,-2.0550299,-2.0714386,-2.087903,-1.0870924,-0.9810672,-0.8862321,-1.119361,-1.8575208,-2.1852489,-2.1816237,-2.1751661,-2.1457167,-2.135796,-2.1165185,-2.1154723,-2.1925473,-2.1924152,-2.2001297,-2.1943955,-2.1906621,-2.5431302,-2.2698042,-1.9117912,-1.95519,-2.5833364,-2.8563638,-2.7896054,-2.713659,-2.623861,-2.5714276,-2.4486437,-2.424171,-2.3838296,-2.3660834,-2.3449888,-2.3171167,-2.2933447,-5.3988776,-4.751731,-3.9431636,-3.6233037,-4.0297985,-4.1966014,-3.9948683,-3.7784805,-3.5682402,-3.4391232,-3.1102247,-3.0358026,-2.7647078,-2.7100987,-2.633987,-2.5618536,-2.498483,-12.912354,-11.528569,-9.89779,-8.598571,-8.331224,-8.20138,-7.526736,-6.877162,-6.3125434,-6.01413,-5.073125,-4.823174,-3.894033,-3.7162838,-3.4952466,-3.2904463,-3.112124,-18.161089,-17.063873,-18.02727,-16.768522,-15.394795,-14.823495,-13.169202,-11.757711,-10.649437,-10.218015,-8.270569,-7.6447964,-5.733739,-5.313928,-4.911895,-4.48633,-4.129106,-23.15586,-21.955267,-23.205809,-26.963594,-28.886032,-27.266726,-23.877106,-20.789694,-18.82453,-18.362549,-14.408114,-12.820812,-9.27434,-8.2778635,-7.678956,-6.812688,-6.1421313
4.25,1.5,0.38395026,0.3408156,0.14643882,-0.2823659,-1.1299201,-1.5134705,-1.5700899,-1.632639,-1.66353,-1.6989714,-1.7835156,-1.8048904,-2.0007005,-2.017631,-2.0550299,-2.0714386,-2.087903,-1.0870924,-0.9810672,-0.8862321,-1.119361,-1.8575208,-2.1852489,-2.1816237,-2.1751661,-2.1457167,-2.135796,-2.1165185,-2.1154723,-2.1925473,-2.1924152,-2.2001297,-2.1943955,-2.1906621,-2.5431302,-2.2698042,-1.9117912,-1.95519,-2.5833364,-2.8563638,-2.7896054,-2.713659,-2.623861,-2.5714276,-2.4486437,-2.424171,-2.3838296,-2.3660834,-2.3449888,-2.3171167,-2.2933447,-5.3988776,-4.751731,-3.9431636,-3.6233037,-4.0297985,-4.1966014,-3.9948683,-3.7784805,-3.5682402,-3.4391232,-3.1102247,-3.0358026,-2.7647078,-2.7100987,-2.633987,-2.5618536,-2.498483,-12.912354,-11.528569,-9.89779,-8.598571,-8.331224,-8.20138,-7.526736,-6.877162,-6.3125434,-6.01413,-5.073125,-4.823174,-3.894033,-3.7162838,-3.4952466,-3.2904463,-3.112124,-18.161089,-17.063873,-18.02727,-16.768522,-15.394795,-14.823495,-13.169202,-11.757711,-10.649437,-10.218015,-8.270569,-7.6447964,-5.733739,-5.313928,-4.911895,-4.48633,-4.129106,-23.15586,-21.955267,-23.205809,-26.963594,-28.886032,-27.266726,-23.877106,-20.789694,-18.82453,-18.362549,-14.408114,-12.820812,-9.27434,-8.2778635,-7.678956,-6.812688,-6.1421313
